task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
480	8b/a8565c	460364	analyse_3 (NA18565.wgs)	COMPLETED	0	2025-12-25 12:08:36.109	7.6s	0ms	40.5%	1.5 MB	7.4 MB	64.2 KB	1.5 KB
478	87/7c8bd8	460322	save_vcfs (NA12717.wgs)	COMPLETED	0	2025-12-25 12:08:36.092	7.7s	0ms	92.8%	0	0	46.8 KB	7.6 KB
477	93/9ffd4a	460279	format_snvs (24)	COMPLETED	0	2025-12-25 12:08:36.078	7.8s	0ms	44.7%	1.5 MB	7.4 MB	179.7 KB	73.3 KB
483	a7/c7c78a	462977	analyse_2 (NA12156.wgs)	COMPLETED	0	2025-12-25 12:08:41.026	2.9s	0ms	45.9%	1.5 MB	7.4 MB	56.4 KB	1.4 KB
333	17/97b127	460268	call_snvs1 (61)	COMPLETED	0	2025-12-25 12:08:35.911	8.1s	1s	467.6%	21 MB	1.7 GB	4.1 MB	353.5 KB
310	66/cfc826	460270	call_snvs1 (55)	COMPLETED	0	2025-12-25 12:08:36.072	7.9s	1s	470.8%	20.3 MB	1.7 GB	4.1 MB	343.4 KB
482	c9/eab00d	462987	analyse_3 (NA12156.wgs)	COMPLETED	0	2025-12-25 12:08:41.031	4.3s	0ms	71.0%	1.5 MB	7.4 MB	64.5 KB	1.5 KB
487	59/53be16	465933	get_core_var (NA19176.wgs)	COMPLETED	0	2025-12-25 12:08:42.265	3.6s	1s	33.7%	1.7 MB	7.4 MB	106 KB	49.3 KB
486	fe/b1ff04	465942	save_vcfs (NA19176.wgs)	COMPLETED	0	2025-12-25 12:08:42.270	3.6s	0ms	123.9%	0	0	47.2 KB	8.3 KB
313	b5/fe2a8f	462432	call_snvs2 (55)	COMPLETED	0	2025-12-25 12:08:37.312	8.7s	1s	355.3%	20 MB	1.7 GB	4.1 MB	343.3 KB
484	ff/575319	465819	analyse_1 (NA19226.wgs)	COMPLETED	0	2025-12-25 12:08:42.181	3.8s	1s	37.0%	1.5 MB	7.4 MB	48.2 KB	1.4 KB
485	a6/939c72	465910	format_snvs (25)	COMPLETED	0	2025-12-25 12:08:42.259	3.7s	1s	47.7%	1.5 MB	7.4 MB	168.5 KB	69.3 KB
489	84/36bd9b	466298	analyse_1 (NA11993.wgs)	COMPLETED	0	2025-12-25 12:08:42.365	4.9s	1s	36.7%	1.5 MB	7.4 MB	48.3 KB	1.5 KB
242	8b/b06d20	465895	call_snvs2 (41)	COMPLETED	0	2025-12-25 12:08:42.247	5s	2s	310.8%	20.2 MB	1.7 GB	4 MB	301.7 KB
328	03/5fe1ae	465901	get_depth (70)	COMPLETED	0	2025-12-25 12:08:42.253	5s	1s	93.1%	1.5 MB	7.1 MB	5.9 MB	1.4 KB
43	23/5a98a9	466277	get_depth (11)	COMPLETED	0	2025-12-25 12:08:42.360	4.9s	1s	93.1%	1.5 MB	7.1 MB	5.5 MB	1.4 KB
